dev_coding_hours,caffeine_intake_mg,distractions,sleep_duration_hours,code_commits,issues_reported,mental_effort_score,task_completion_status,ai_tool_usage_hours
5.718634232,229,4,8.14928829,11,0,5.256827389,0,2.2881
11.84864658,594,3,7.533351611,10,3,4.420449121,1,1.1228
0.649204521,462,2,7.750960874,11,0,1.493499835,0,4.3684
2.988634039,537,5,5.388181997,4,0,5.794556709,1,1.498
6.547943347,311,2,4.735351591,0,3,2.162645794,1,1.6928
4.493596169,246,3,5.611456706,2,0,1.000153933,1,3.667
9.509809264,477,6,8.083816424,1,1,4.781511194,0,1.427
5.091239181,45,1,8.273407291,2,4,1.08050001,1,1.947
5.618510635,612,7,9.04815409,1,2,3.220603847,0,1.3187
9.358598013,590,2,5.110179438,4,0,6.17603087,0,1.7118
3.604123238,390,6,9.837239659,1,0,4.491374761,1,1.5097
6.302133619,613,1,5.298432914,4,1,4.734526325,1,1.6915
4.325430861,598,2,5.638579444,11,0,4.692441636,1,3.2631
3.687755227,496,5,5.704302385,7,3,6.32337788,1,1.9643
4.045415289,616,1,6.637646682,9,1,7.634207883,1,1.7598
6.083218309,466,3,9.721350731,5,0,1.251710057,1,1.0117
5.286995475,615,3,7.646867332,3,0,6.440797952,1,0.5812
8.638475872,521,5,4.118969813,7,1,4.600821939,0,0.9649
6.390448233,486,2,4.867448929,5,1,4.487979879,1,1.474
6.839905176,617,2,5.776014283,2,2,5.026361433,1,2.7013
3.781603535,595,4,6.68994016,9,0,3.378013619,0,1.7695
1.248341869,335,3,3.870441978,0,1,3.366094271,1,1.7581
4.301063885,599,3,6.513629661,5,0,1.855121518,1,0.9681
6.195258149,181,5,9.112141363,9,0,3.017387882,1,0.89
8.672856762,572,1,6.398451368,2,0,4.01638568,1,4.1998
6.289940406,469,3,9.104108103,2,0,1.123969286,1,1.2866
6.815661299,502,5,9.279780999,0,0,5.914129121,0,1.3561
2.148049026,320,0,6.046776812,1,0,2.670401267,0,1.4633
2.998773626,216,2,5.962123575,2,2,4.416285445,1,1.9646
9.195592839,601,5,7.734029907,4,0,1.215587206,1,1.34
4.321206559,330,4,5.408457902,7,0,4.611224584,1,1.8634
6.292885055,160,0,7.514734928,9,0,5.440420722,0,1.0846
4.443352383,614,3,8.742718861,3,2,6.149830782,0,1.4481
5.865359751,606,3,7.484770476,4,0,1.917337034,1,1.8768
4.197214906,566,5,8.572884537,0,1,4.123148009,1,1.5116
6.906812124,602,3,7.608750894,9,0,5.85378928,0,1.3779
2.468370082,560,2,7.700969978,3,1,3.633136936,1,1.3053
5.325745933,357,2,6.942299353,7,3,2.218735485,1,2.5093
7.091997658,396,2,5.268094012,1,1,5.056955172,1,0.9485
4.484118683,620,5,6.202288871,6,1,4.604566412,1,2.1415
4.320668668,251,1,9.365561359,5,2,7.026803191,0,2.2913
4.351479068,610,4,6.178520956,3,1,5.576268118,1,1.8626
7.128752703,504,2,6.235804776,7,2,3.204392754,0,1.0051
3.350305336,536,3,6.619793951,3,0,3.488785251,1,3.2941
6.203019862,390,4,6.743075284,7,2,3.794682508,1,1.6718
6.709429046,115,1,5.607255648,0,0,8.224120312,1,1.8249
6.498466286,619,1,7.062727409,7,1,3.002277919,1,1.7006
3.708557699,402,4,6.595354806,7,1,2.421970005,1,2.629
8.232140863,516,3,3.371856867,6,1,3.628949329,0,1.2458
5.420579986,116,2,6.751794512,5,2,2.350446434,1,0.6646
5.548645268,265,4,7.215535722,7,3,6.865731241,0,1.4411
6.67915173,225,4,7.373854176,1,3,2.675171228,1,0.8113
6.654409749,169,1,4.148692021,8,2,4.348518156,0,1.6524
3.207532133,384,2,7.326083708,7,0,6.159716969,1,1.7803
1.520199826,500,3,9.258272109,2,0,3.511207826,1,1.7934
3.815547263,585,2,6.489107758,6,2,7.636831956,1,1.2479
3.95683799,418,2,5.894700059,10,1,4.20700377,1,1.5818
4.756662382,597,3,6.203482937,6,0,6.696492601,1,1.451
5.202481631,461,2,6.822331257,3,1,4.399544589,1,0.9826
6.65665854,417,2,9.456469659,4,3,3.232367787,1,1.0431
4.340497551,475,2,7.350361866,4,0,0.949883183,1,1.2308
4.559058679,286,5,6.47455485,5,0,5.651271451,0,1.2959
4.459927141,588,4,5.329499232,5,2,4.6657699,1,1.3377
2.462002552,395,5,7.412308994,4,0,3.546189491,1,1.5514
3.250583584,543,5,4.409259763,2,0,1.718482667,1,1.5828
4.244452211,206,6,9.578859131,0,0,8.678434322,0,1.2226
4.217389461,540,2,5.550378718,0,1,5.418219877,0,0.9397
3.458207091,580,4,6.611298834,3,2,3.944584392,0,3.9281
5.326813381,130,4,7.690249301,4,0,7.429350787,1,1.5323
7.140008658,304,6,8.012199073,2,1,2.000694396,1,1.4484
3.203576333,439,6,5.583999534,0,1,5.995606022,1,1.3325
4.770964731,186,3,6.948551183,7,0,3.422828249,0,1.5886
2.454245868,583,4,7.338293716,3,0,2.101493666,0,1.0352
11.96197385,595,2,5.816405873,2,1,4.353246216,1,1.99
4.53635741,591,3,8.402329203,9,1,3.891002341,1,0.9286
3.296951641,474,4,8.308172906,4,4,6.018344704,1,1.1935
6.180677446,386,2,7.449987864,7,0,3.071108909,0,1.8298
5.752759688,551,3,9.647540353,4,0,6.417425983,0,0.7997
3.185890847,227,2,6.888654804,2,1,2.315335217,1,1.2107
6.367621892,598,3,7.175761856,5,1,7.364969782,1,1.9824
2.520206905,334,4,9.730979609,9,4,5.904525324,1,1.6076
3.565319642,579,4,6.469396222,6,1,1.132697048,1,3.1576
5.267526853,157,5,5.779776716,3,0,9.603116216,0,1.7225
3.055675833,417,3,8.798128432,13,0,2.734447499,1,1.6052
4.008428936,593,4,4.900374976,2,0,5.899767416,0,0.867
5.680691062,319,2,6.528889501,1,0,5.427441157,0,0.5695
5.922869844,277,1,7.821736355,5,4,6.531791936,0,1.0144
8.949182032,579,3,6.005791614,3,0,3.77435276,1,1.2097
4.587688521,379,1,8.576732171,7,0,3.883458321,1,1.8631
7.397227716,485,2,7.32611878,2,0,4.693426104,1,1.3304
3.057010075,576,1,5.763720693,11,0,2.701527401,1,1.9425
1.623240268,275,1,9.682933987,4,0,9.105215951,1,2.4613
4.221151962,458,2,7.512378262,10,1,4.120990578,0,2.5692
3.586213659,360,3,9.917460335,9,0,4.071561735,1,0.7428
5.473788441,452,1,6.896228987,1,1,8.999849044,1,1.8536
4.715773303,607,3,4.623614553,5,0,2.704619567,0,0.7142
6.918550096,456,4,4.840973974,4,2,7.313227503,1,2.3478
6.601617229,520,2,6.287404384,6,1,6.20459122,1,1.4413
5.610399853,483,2,6.164235532,3,1,7.634281146,1,0.9239
3.194470109,481,4,4.953834538,9,0,3.343463224,1,1.6147
6.424753562,618,2,7.669928391,2,2,5.646860553,1,1.0699
1.328823563,456,0,6.210636834,7,1,4.413011755,1,1.5643
6.469364507,464,2,6.354592972,3,3,3.244943336,1,1.0023
6.725924282,299,3,7.412990965,4,0,5.163598802,0,1.4626
2.668644879,451,3,5.947573665,7,1,5.140444664,1,2.2823
5.505028632,508,1,7.519091204,1,0,5.234993971,1,2.1467
3.468210201,580,2,5.046783593,7,0,4.180446164,1,0.8705
3.855251611,556,5,7.281207598,4,0,6.177328981,0,0.6449
4.275969157,472,2,6.879763769,1,3,2.894032696,1,1.6942
7.835748383,325,1,7.609567352,8,0,3.120463287,0,1.7519
6.664388253,267,1,6.104624088,0,0,4.851743207,1,0.5581
5.980999454,609,2,6.620057706,10,0,1.566691215,1,1.2505
2.316613083,371,3,4.258990994,5,1,8.790033795,1,1.3526
0.997982072,522,7,8.199456016,5,0,2.020146422,1,1.9398
4.163128696,600,7,8.265419271,8,1,7.485129361,1,2.3508
5.007655784,600,3,7.13579657,9,0,6.948645148,0,1.825
2.774234878,245,3,6.506194085,7,1,5.742408138,0,1.7346
3.593235407,584,3,6.523116415,4,1,5.18461391,1,1.2888
5.16120683,258,4,8.182562277,3,0,2.326531841,1,1.529
5.574614271,283,4,5.788720907,4,0,1.377177618,0,1.8383
6.883384778,464,2,5.70582914,2,0,4.701570192,1,1.4101
6.505172961,358,2,9.825308238,0,2,2.369635778,1,1.1898
7.356119602,608,1,7.907871595,6,2,3.340166101,1,2.0353
3.661393707,576,4,8.515116901,2,0,6.352225579,1,1.5803
5.633689509,559,1,7.776285092,6,1,2.463122775,0,1.1768
5.940599954,479,5,6.923580244,3,3,2.499181289,1,0.9556
3.650148214,511,6,7.291945006,5,0,7.051822086,1,2.0996
4.759284944,603,0,6.460606793,3,2,6.551685119,0,1.8696
5.557557206,612,2,4.514604126,1,0,4.9243304,0,1.8058
5.59329476,391,3,7.193712182,0,1,5.984448711,1,1.5812
3.33453409,451,1,7.706438868,2,2,4.45760148,1,2.3901
2.151744043,616,0,7.540648237,8,1,4.692151847,1,1.6855
5.513248462,518,1,5.635721403,3,0,5.340554189,1,1.2644
6.381503823,260,1,7.20637422,2,3,3.530703518,1,1.8836
6.566788267,627,2,7.86715694,10,0,1.370184291,1,1.1782
6.7524048,364,3,7.517608082,3,0,5.459580198,0,2.894
7.922729084,450,3,6.356308742,9,0,1.424610359,1,2.2115
6.630624864,57,4,8.191137219,0,0,6.40094615,0,1.0142
4.546537542,579,6,7.57554608,0,1,5.636857796,1,1.1515
5.554146563,232,1,6.821935751,3,3,7.335240385,1,0.699
4.721996719,433,1,9.871053911,3,0,4.655773553,1,3.7111
8.258680958,169,4,4.414558858,4,0,6.897901871,1,1.0288
5.607276653,419,5,4.576335539,5,0,4.612331213,0,2.0341
2.09690512,430,3,7.846466738,-1,2,4.902506609,0,1.7112
3.954379645,380,4,7.569294417,3,0,7.177963065,0,1.4085
1.643931728,610,5,7.235734856,5,0,3.235853885,1,0.9094
9.506480998,585,2,4.569164014,5,0,8.69273143,1,1.758
2.489328383,609,2,7.6751567,8,0,4.548316158,1,1.4622
8.282624732,125,2,7.147191501,5,0,5.954712347,1,1.3011
6.914767759,-19,2,7.399667315,3,1,4.473212441,0,0.5366
3.810005868,525,0,7.233420313,7,4,6.571031728,1,3.8
4.670680175,537,4,6.453209516,6,0,2.122429616,1,1.5708
4.369836766,533,5,10.04668871,6,3,8.522920652,1,2.0439
4.879211057,223,5,6.436674293,4,1,3.951183108,1,2.0578
3.806735562,328,2,8.00034996,5,3,0.912236158,1,1.8641
0.786725206,281,2,5.946808053,6,1,5.228343084,0,1.2659
9.082920355,472,2,7.397543423,2,2,3.313266086,1,0.4816
5.217782363,602,4,8.973577014,1,3,3.723610492,0,2.6164
5.860026246,298,2,6.654415976,9,0,1.743478098,1,1.4845
6.537197631,587,7,9.549315108,7,1,4.63235683,1,1.1803
5.551450724,366,4,6.219973106,6,1,3.386477571,1,1.2555
3.644726259,636,4,5.947674405,3,1,4.677677341,1,1.2087
-0.171594853,343,5,6.791812321,7,2,2.848334109,1,1.2035
7.225939497,422,2,6.605096025,4,2,4.009987786,1,1.4996
3.895602153,401,2,6.980477452,5,1,5.284790345,0,1.8036
5.370325528,46,2,7.670381566,0,0,5.110401674,1,0.8357
5.853943577,290,2,7.875694277,4,0,5.829454216,1,0.7748
4.891456322,288,4,6.902268916,1,1,5.387609809,1,1.2737
7.111930971,390,2,7.432181592,8,0,4.198742558,1,1.0105
3.954160178,282,4,6.363766824,5,0,4.455994467,1,1.7369
4.496135989,478,4,5.389328883,9,1,7.40131813,1,1.1066
5.336377848,387,2,5.900563012,2,1,1.579174053,1,0.5907
2.790447805,294,5,8.792848291,7,2,4.564043651,0,1.7366
2.923724337,328,3,6.448283966,4,1,3.417266569,1,0.9425
4.203830201,319,5,6.198587917,1,0,3.811973117,0,1.6237
3.314605576,323,4,7.071980416,10,0,2.682876964,1,0.705
6.309977097,606,3,8.279528452,4,1,3.543910977,0,1.2817
2.369996869,600,4,5.963117592,12,2,5.441633116,1,1.556
-0.105171694,564,6,4.443238147,6,1,3.154934761,1,1.0384
6.449237021,212,1,7.517943345,8,1,7.136190165,0,1.4253
4.03986939,604,4,9.37664665,7,0,2.893970626,0,1.581
4.933078476,398,4,7.425186922,6,2,4.45965027,0,1.4051
0.808626706,610,6,8.331789533,4,2,7.391525752,1,0.7343
4.758772048,585,3,4.163307128,3,2,1.311193688,1,0.8844
5.364596314,419,4,6.588260714,10,0,5.842736371,1,2.2411
4.856297231,469,2,6.713063877,2,0,4.361147991,1,1.3238
3.577405499,610,6,3.859570488,5,1,5.47992767,0,1.1382
5.838758481,458,3,8.213764655,9,1,4.132446656,1,1.8985
4.09979147,496,1,7.63597994,4,0,5.871142277,0,0.8682
2.623676779,259,1,5.247339735,9,0,4.043184776,1,1.0449
1.823434877,624,2,8.051831433,3,0,4.99140089,0,1.6983
6.692372039,611,4,5.779612072,8,2,8.31038783,1,1.6852
4.801172916,585,1,5.514749392,7,0,1.756144459,0,2.1024
6.165827957,443,3,7.644906833,5,0,3.045193457,0,0.952
5.701938333,598,2,7.810228373,3,0,6.143133375,1,0.6638
2.718164305,342,5,6.76506336,5,0,2.990368894,1,1.284
2.677379731,597,3,5.780154724,10,2,1.25399285,1,1.2149
6.313297248,617,2,8.495462825,3,0,1.859817473,1,2.3561
5.747763249,588,4,5.669443357,1,0,6.791045387,0,1.6024
5.217945723,442,5,8.594332611,5,0,5.561225929,1,1.6134
4.045779457,503,3,6.918647275,11,1,4.269109707,1,1.7867
0.593179827,567,3,7.240802966,6,2,2.590892077,1,1.5234
4.523484677,539,2,7.493335799,5,0,1.310677769,1,1.8237
4.477914945,603,3,8.090460858,2,0,3.107569814,0,2.0732
7.990535337,583,5,7.244970995,5,0,3.405650521,0,2.3895
5.029581562,600,3,6.379986576,5,2,6.115967742,1,1.4202
5.3270466,294,1,8.462534431,0,1,3.386994696,1,1.4737
4.932455062,127,7,8.922338421,5,0,6.515850103,0,1.8131
3.187096722,591,5,5.510716786,5,3,6.429221534,0,0.9442
5.720544677,567,3,6.633849346,4,4,5.758131593,1,1.6819
8.416385662,394,6,7.281605324,2,0,1.642431941,0,2.3042
6.146203004,290,2,6.20196063,0,1,6.021301672,0,2.0043
4.445687247,466,4,8.026113342,9,0,4.886896821,1,0.4041
6.030848598,467,1,7.516132238,4,0,4.995425005,0,2.3597
5.303258356,312,1,5.553128852,0,3,6.799908328,0,3.8959
2.639943112,438,2,7.814608976,7,0,4.954358517,1,1.299
6.862280961,499,5,6.912929778,3,0,4.923446554,1,1.3265
6.510443187,536,1,5.950934109,2,2,6.97530809,1,2.444
5.906755627,562,4,6.619798318,3,1,5.261586231,1,2.8972
-0.112358965,256,1,6.841945642,7,0,3.706062198,1,1.3655
6.66483569,622,1,6.725247918,5,1,4.001977168,1,1.0966
9.6396017,585,2,6.44311137,1,0,4.654778781,1,1.9441
4.656654004,587,4,6.753125209,4,0,3.486553021,1,2.1691
4.077600981,604,2,6.135097633,5,1,4.260301103,1,1.0773
6.81642195,116,7,3.600684537,6,2,7.192969615,0,0.9644
7.998976354,347,3,5.831046605,7,0,3.426043963,1,1.3288
4.681472152,604,0,7.077193702,4,0,7.536336806,1,1.1735
2.938141467,577,6,7.391340498,0,0,1.778247185,1,1.913
5.116291049,578,1,6.748834874,4,0,4.653989215,0,2.0711
7.282603087,513,3,9.7955003,3,2,5.339336096,0,1.1434
4.9752922,622,4,7.064238084,3,0,4.674860449,1,1.0527
3.052935411,476,4,7.539182076,6,0,3.789443898,0,2.3008
3.909310948,401,3,6.298938497,4,2,5.465895288,0,1.2282
3.806318725,544,1,7.489093889,0,1,5.291752979,0,1.264
5.509602088,608,4,7.843645034,0,1,3.63695787,0,1.4289
6.441514559,141,2,4.864604332,6,1,6.26100799,1,1.5313
3.106922736,584,4,3.593509564,12,0,5.503072685,0,1.2466
4.000645258,510,4,7.395000304,3,1,1.217996332,0,1.4179
7.060272259,443,4,5.999798982,3,2,4.842615414,1,1.8059
3.216506548,597,3,7.549283784,6,0,1.068713313,0,0.6753
6.293122692,294,1,6.90762142,5,0,2.230090784,1,2.3886
3.779949858,568,2,6.167687235,8,0,5.877483524,1,1.6816
4.627027757,276,2,6.722316059,5,3,4.312614377,1,2.2675
4.743548176,518,2,5.814559513,3,1,4.044303972,1,1.3695
4.555506674,420,3,5.409217584,3,2,5.548521057,1,1.3741
6.546848233,567,4,6.442977129,6,0,4.994110198,1,1.9791
1.570935257,581,4,6.0626748,2,3,3.050518551,1,1.2301
6.07148922,521,1,4.310068264,7,0,6.356666084,1,0.797
5.408143669,615,1,7.772219029,9,2,0.997081266,0,1.5438
7.269407272,504,0,9.867695916,5,3,3.547667736,1,2.2243
7.020362391,409,4,6.959604152,2,0,3.987097051,1,3.4813
5.416433639,500,4,9.320369667,6,0,3.970379161,1,1.2048
6.225798764,534,3,5.806574491,3,0,3.108800892,0,2.1829
3.974975005,282,2,6.635236907,7,0,5.020269647,0,1.9967
1.504211446,576,2,6.056173294,6,1,7.731301308,0,2.6471
6.690028196,616,4,5.334769205,6,0,6.432153746,1,1.4516
7.030100084,572,2,6.152722994,8,1,5.364425073,0,0.7137
9.626414712,505,3,6.106839641,1,0,7.458800002,0,1.806
4.755758962,596,6,9.514020735,7,0,1.748572475,0,1.6534
8.198159944,597,4,7.577167916,2,2,4.547813609,0,2.133
6.661913773,573,3,8.369483008,11,3,3.094135815,0,1.5628
8.888519236,284,4,6.171856959,2,0,2.150900118,1,1.848
5.473391412,424,4,7.202884182,3,0,6.133054078,1,0.7705
2.411379158,318,4,8.277241243,5,0,7.311966763,1,1.9183
8.168845317,482,4,7.261811734,9,1,2.886824414,1,0.9019
5.41269395,600,3,6.843334794,9,3,5.497705514,0,1.708
5.553804668,413,2,6.41586735,5,1,6.171771222,0,1.3263
4.519103406,598,3,7.887363226,9,1,1.088231334,1,0.9907
5.772142787,230,3,10.13288744,2,1,4.437885798,1,0.9216
2.400093732,160,1,7.672134841,3,0,1.937114798,1,0.8935
4.558212519,250,3,5.198614124,7,1,4.353754702,0,1.2213
5.84862493,442,6,8.476546884,4,1,4.926591687,0,1.0139
3.12357254,500,3,4.834082553,4,1,3.783384246,1,2.1182
5.485486528,459,2,10.20799311,5,0,6.541908921,0,1.6409
3.959193888,596,3,7.891103377,0,1,5.376786389,0,1.0095
2.987184625,583,1,7.495942558,6,1,3.60896683,1,1.2233
3.162127738,306,5,9.210419843,8,0,2.7819092,1,2.1056
2.310138381,526,1,6.542614248,7,1,3.502504396,1,1.6001
4.634389022,613,4,8.597563662,1,0,9.103771298,0,2.7475
4.320218257,606,2,6.550675107,5,1,2.425199636,1,2.3477
7.827451742,605,3,7.407912199,0,1,2.950960383,0,1.0316
5.137858747,596,2,9.026807847,3,0,1.825954101,1,0.7959
2.341469325,586,2,6.004485891,4,0,4.113722962,1,1.8532
3.347777352,583,3,6.683003747,8,0,4.703417202,1,1.0948
5.742435666,596,3,7.672788191,9,2,2.966951635,0,1.2207
5.126005477,504,0,10.04303466,6,0,7.32043723,1,0.7786
7.778424506,466,4,5.612733959,6,3,3.564161083,1,2.0565
7.235997962,551,7,6.24000748,2,0,3.655812806,0,0.8324
3.760268697,502,1,8.791874267,5,0,4.36160844,1,1.6277
1.772425463,618,2,10.04518745,2,3,3.801220179,0,0.8867
6.77646876,461,2,9.886142576,8,0,7.470182517,1,1.2828
3.889660633,623,2,6.127217752,6,0,3.643850568,0,1.8068
3.151629027,235,6,9.669218618,0,2,5.363474779,0,1.7417
1.047826094,587,2,6.682654083,4,0,1.694145609,0,0.9384
7.974518489,597,2,7.249791112,5,0,7.069493207,1,1.2576
2.1721578,354,2,7.017019706,5,1,2.594374676,1,2.0841
5.314800844,595,4,8.628876494,2,0,4.186915177,0,1.986
3.33661763,527,2,7.52926884,11,0,2.312153457,0,2.3604
3.976666803,605,2,5.654552139,3,3,1.660118326,1,2.0638
5.286412268,592,4,6.529918357,0,0,3.499970112,0,1.0766
6.968823273,491,3,10.04531715,4,0,6.922023057,1,1.8043
1.895394252,446,4,7.986018645,5,2,5.103069806,1,1.2854
3.774669786,599,2,7.322243504,8,0,4.756910035,1,4.4027
5.774389413,602,1,10.16944515,3,2,4.409379733,1,2.0389
5.350088221,458,1,6.200478345,0,0,5.422677225,1,1.5055
7.906735165,275,2,6.435492492,6,0,5.184756037,1,1.1531
8.255914889,237,1,8.115123139,5,1,3.998997777,0,1.0189
5.985240722,388,2,7.591850677,5,0,7.190534643,1,1.3878
4.142478924,613,6,8.710901133,10,3,7.348613643,0,1.8925
4.890097668,605,0,8.032514899,4,0,7.491760727,0,2.697
4.694328032,126,0,3.906578973,4,0,5.214781286,1,0.6728
9.121367673,607,7,9.833798195,0,0,3.520155585,1,1.2696
5.305788024,514,2,6.752017558,5,1,4.207336188,0,1.8731
5.463976376,636,1,9.099725639,0,0,7.158242036,0,0.9719
2.570508064,601,3,6.009391112,1,3,6.034466565,1,0.9017
1.991559077,585,3,6.381919004,1,2,4.808022826,1,2.2517
4.36118317,297,4,7.987643664,8,0,5.48671214,1,0.8922
7.0016501,232,6,9.483719164,5,0,2.690550685,1,1.8419
8.362313773,469,2,5.860757696,8,2,2.956098722,0,1.5241
2.911334673,300,4,8.819189322,3,0,1.875912906,0,2.4402
3.848060114,311,1,6.298518884,7,0,6.406207624,1,0.9436
6.375291142,590,4,7.243951318,0,0,6.107760328,0,1.3892
4.128688431,26,3,4.678526723,5,2,4.149436712,1,1.6792
2.904168805,351,1,8.046632698,3,1,4.610341868,1,0.9593
6.260124564,582,2,6.733772448,2,0,4.639928221,1,2.2163
2.387195938,322,5,8.499258712,1,0,4.184082985,1,1.7228
5.307763464,380,1,4.868553325,10,0,4.20182042,0,1.1858
6.369284314,622,2,7.117649597,9,1,1.901987449,1,1.3341
8.162178951,529,3,6.388296511,8,0,1.993548425,1,0.7396
4.421142942,541,2,4.014678995,1,0,4.87689658,1,2.5148
4.250930857,600,5,6.198692289,8,0,4.370471737,0,1.2585
5.857381114,480,2,8.889575545,4,1,6.647159662,1,1.811
1.883447697,503,1,9.212613199,8,0,6.147904534,0,1.2459
6.529243326,120,3,5.322143851,3,2,7.904791905,1,0.9729
5.335963809,600,0,8.854871752,5,0,4.051982667,0,1.678
5.014921577,433,3,6.182919485,1,0,3.441937503,0,1.3528
4.930735752,125,1,8.086470129,2,3,8.359830582,0,1.2997
3.321164845,483,2,5.705230809,7,1,3.114501629,1,2.2379
6.601921571,589,2,5.628863807,9,0,1.509899401,1,0.5866
4.780737732,603,2,7.743091515,0,2,6.567339694,0,1.0852
4.536709931,357,3,7.585785277,5,0,5.929533428,1,1.6774
3.654908878,545,1,7.014078103,4,0,0.950541677,0,1.4887
2.620249466,472,3,5.803429519,7,1,5.472624364,1,1.4442
5.419087051,592,2,6.852718359,3,0,4.701807601,0,1.6823
4.53490188,429,1,6.563019304,3,0,4.529354981,1,2.3519
6.397270137,604,7,9.037274501,8,0,7.972301429,0,1.4612
5.701553102,481,4,3.254545416,6,0,1.371106246,1,1.6707
1.775926584,179,2,8.508062343,1,3,1.859075632,1,1.0905
2.477856277,579,3,5.723716316,3,0,3.742922648,1,1.8951
5.653054672,479,3,8.109137545,2,2,2.668201774,1,1.6238
4.905388957,619,4,7.134430759,4,0,6.61092847,1,1.8129
3.713801518,609,1,8.249568505,4,2,5.736805663,1,1.2681
5.077137159,75,5,7.322946651,6,2,6.476276206,1,2.1761
6.998846952,553,1,4.961290179,5,0,0.85366291,1,1.7955
5.005905811,540,5,2.935272915,5,0,5.037610596,0,1.4168
4.405351125,418,2,6.854663505,9,5,3.351029476,1,1.0465
5.995126905,604,6,6.99240055,5,1,3.832470388,0,1.1931
4.518657135,186,4,5.821141547,3,1,2.790657298,1,1.6515
6.502081876,385,5,7.933983884,9,2,5.520772118,0,0.6917
5.909438126,578,1,7.597192201,8,3,4.263590042,1,1.4575
5.651793987,466,1,7.091931519,4,2,4.467650609,1,1.8575
5.106288964,332,6,6.979699769,6,0,3.711515168,0,1.3383
4.940470332,65,4,6.727405544,6,2,2.412855241,1,1.4237
6.318824093,506,2,5.372668677,4,1,2.996690862,1,2.6896
6.038741682,191,2,9.657405968,0,0,2.835682076,1,1.5207
3.883265265,489,4,6.672601046,5,1,7.870299751,1,1.0609
3.814430549,281,1,6.008540114,5,2,5.633437108,1,1.5253
4.954387252,381,2,6.708015757,0,0,0.881947263,1,1.2882
5.630996848,602,7,9.027957158,4,0,5.301018349,0,0.8151
3.952434887,465,0,9.204999871,6,0,3.301096536,1,2.1054
3.445415226,535,6,5.675295004,2,5,6.89951179,0,1.5863
5.659568224,328,5,5.39437605,0,0,5.290140479,1,2.0003
4.488056167,547,4,8.674176852,6,1,3.690890965,0,1.3812
5.707291106,460,3,7.571187761,10,2,2.090450686,1,1.4467
5.696067346,86,2,10.23076941,7,0,1.570655813,1,1.6421
8.298276449,481,1,5.29297077,4,0,3.407737069,1,2.2234
5.09949351,220,3,8.223680093,3,0,5.796034909,1,3.857
4.168708174,234,4,3.923274096,3,0,2.831273275,0,2.0394
4.591201093,291,4,3.851978922,4,2,6.975008363,1,0.8538
4.5018662,322,4,6.134704152,4,1,3.715973205,1,1.4657
3.976513493,515,3,7.158021033,6,0,9.971910139,1,1.5694
2.926556931,509,2,6.769946578,1,0,8.343406869,1,1.76
6.324402117,399,1,5.955719535,9,0,3.714404159,1,1.0731
6.682026331,415,1,6.838696098,7,0,6.466734691,1,1.2747
6.952788477,600,3,6.8386129,7,1,5.229627023,0,1.0479
5.598819558,498,7,7.452192533,6,0,3.72134465,1,1.6027
4.556747333,606,4,6.843815572,0,2,5.915631812,1,1.3268
6.323514916,604,2,8.361119842,6,2,3.831305328,0,1.5613
6.640173617,604,3,6.388350018,6,0,3.120099613,1,1.8791
8.795751387,611,2,6.772483838,6,0,3.303392673,1,1.0168
6.047421415,626,6,7.408284277,0,0,1.220296209,1,2.3001
2.599644227,365,5,8.717224128,8,1,2.408495156,0,2.6625
4.896656599,600,2,6.539912456,8,0,3.856386128,1,2.0213
7.355735039,315,4,8.33643835,5,0,3.403752364,0,1.5861
4.752353067,276,1,5.839540269,7,3,5.921769761,0,1.9442
2.11033575,609,2,3.347496006,4,0,3.795134785,1,1.0208
4.554060962,502,3,7.242076595,4,0,3.799164917,0,1.4067
3.370955808,247,3,7.359309659,3,0,9.332186276,0,0.9504
6.504269305,610,2,8.284019657,7,1,5.837944541,1,1.5105
7.858492108,414,4,8.294619304,3,0,6.800758514,1,1.3186
